호선,역명,지역(시),지역(구),지역(동),지가,지역(시),지역(구),지역(로),면적(㎡),카테고리,임대료,,
5호선,김포공항역,서울특별시,강서구,방화동,2022212.487,서울특별시,강서구,하늘길,43.71,식품제과,"5,335,330",,
5호선,김포공항역,서울특별시,강서구,방화동,2022212.487,서울특별시,강서구,하늘길,32.34,편의점,"5,515,621",,
5호선,김포공항역,서울특별시,강서구,방화동,2022212.487,서울특별시,강서구,하늘길,44.47,소매업,"6,000,000",,
5호선,김포공항역,서울특별시,강서구,방화동,2022212.487,서울특별시,강서구,하늘길,21.53,의류잡화,"6,300,070",,
5호선,까치산역,서울특별시,강서구,화곡동,2502497.467,서울특별시,강서구,강서로,19.28,의류잡화,"7,674,176",,
5호선,까치산역,서울특별시,강서구,화곡동,2502497.467,서울특별시,강서구,강서로,36.85,식품제과,"8,896,100",,
5호선,까치산역,서울특별시,강서구,화곡동,2502497.467,서울특별시,강서구,강서로,37.82,편의점,"9,319,115",,
5호선,까치산역,서울특별시,강서구,화곡동,2502497.467,서울특별시,강서구,강서로,21.25,카페,"10,000,000",,
5호선,까치산역,서울특별시,강서구,화곡동,2502497.467,서울특별시,강서구,강서로,24.15,의류잡화,"10,130,000",,
5호선,까치산역,서울특별시,강서구,화곡동,2502497.467,서울특별시,강서구,강서로,30.72,화장품,"11,817,326",,
5호선,까치산역,서울특별시,강서구,화곡동,2502497.467,서울특별시,강서구,강서로,28.07,소매업,"12,773,147",,
5호선,까치산역,서울특별시,강서구,화곡동,2502497.467,서울특별시,강서구,강서로,46.76,의류잡화,"15,557,824",,
2호선,낙성대역,서울특별시,관악구,봉천동,2894106.435,서울특별시,관악구,남부순환로,20.94,편의점,"500,630",,
2호선,낙성대역,서울특별시,관악구,봉천동,2894106.435,서울특별시,관악구,남부순환로,16.7,의류잡화,"1,902,830",,
2호선,낙성대역,서울특별시,관악구,봉천동,2894106.435,서울특별시,관악구,남부순환로,21.28,편의점,"5,115,000",,
7호선,남구로역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림로,22,의류잡화,"2,625,180",,
7호선,남구로역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림로,43,화장품,"5,131,033",,
7호선,남구로역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림로,32,화장품,"5,286,312",,
7호선,남구로역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림로,40,화장품,"6,607,890",,
7호선,남구로역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림로,33.67,편의점,"7,551,830",,
7호선,남성역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,15,카페,"1,593,084",,
7호선,남성역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,21,화장품,"2,321,440",,
7호선,남성역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,26,식품제과,"2,874,164",,
7호선,남성역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,45,화장품,"4,974,514",,
7호선,남성역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,50,의류잡화,"5,310,281",,
7호선,남성역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,45.25,편의점,"8,496,620",,
7호선,내방역,서울특별시,서초구,방배동,5231113.104,서울특별시,서초구,서초대로,34,의류잡화,"1,710,654",,
7호선,내방역,서울특별시,서초구,방배동,5231113.104,서울특별시,서초구,서초대로,28,화장품,"2,489,840",,
7호선,내방역,서울특별시,서초구,방배동,5231113.104,서울특별시,서초구,서초대로,28,화장품,"2,489,840",,
7호선,내방역,서울특별시,서초구,방배동,5231113.104,서울특별시,서초구,서초대로,45,의류잡화,"4,200,000",,
7호선,내방역,서울특별시,서초구,방배동,5231113.104,서울특별시,서초구,서초대로,30.78,의류잡화,"4,211,869",,
7호선,내방역,서울특별시,서초구,방배동,5231113.104,서울특별시,서초구,서초대로,62.21,편의점,"13,549,360",,
7호선,노원역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,52,사무실,"541,660",,
4호선,노원역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,14.91,의류잡화,"559,380",,
7호선,노원역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,17,식당,"2,349,954",,
7호선,노원역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,24,의류잡화,"3,382,050",,
7호선,노원역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,37,화장품,"4,032,817",,
7호선,노원역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,40,화장품,"4,359,803",,
7호선,노원역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,55.15,편의점,"17,204,550",,
7호선,노원역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,36.4,식품제과,"27,943,265",,
3호선,녹번역,서울특별시,은평구,녹번동,2564737.178,서울특별시,은평구,통일로,12.65,식품제과,"418,000",,
3호선,녹번역,서울특별시,은평구,녹번동,2564737.178,서울특별시,은평구,통일로,19.3,식품제과,"512,000",,
3호선,녹번역,서울특별시,은평구,녹번동,2564737.178,서울특별시,은평구,통일로,23.9,식품제과,"522,600",,
3호선,녹번역,서울특별시,은평구,녹번동,2564737.178,서울특별시,은평구,통일로,29.3,식당,"755,800",,
3호선,녹번역,서울특별시,은평구,녹번동,2564737.178,서울특별시,은평구,통일로,13.47,의류잡화,"801,000",,
3호선,녹번역,서울특별시,은평구,녹번동,2564737.178,서울특별시,은평구,통일로,20.61,의류잡화,"823,000",,
6호선,녹사평역,서울특별시,용산구,용산동,2906416.903,서울특별시,용산구,녹사평대로,40,편의점,"8,687,609",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,29,카페,"2,022,349",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,25,식품제과,"2,133,410",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,46,의류잡화,"2,475,996",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,33,식품제과,"2,816,102",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,37.8,의류잡화,"3,530,000",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,35,의류잡화,"3,713,581",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,23,의류잡화,"3,720,000",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,50,화장품,"3,931,054",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,50,화장품,"3,931,054",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,75,소매업,"4,036,950",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,57.7,의류잡화,"5,189,834",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,29.92,식품제과,"5,482,433",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,30,의류잡화,"6,820,000",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,63.44,식품제과,"8,910,000",,
7호선,논현역,서울특별시,강남구,논현동,7357435.828,서울특별시,강남구,학동로,44.65,편의점,"10,937,960",,
5호선,답십리역,서울특별시,성동구,용답동,2906416.903,서울특별시,성동구,천호대로,28.86,의류잡화,"3,310,000",,
5호선,답십리역,서울특별시,성동구,용답동,2906416.903,서울특별시,성동구,천호대로,35.8,의류잡화,"3,665,038",,
5호선,답십리역,서울특별시,성동구,용답동,2906416.903,서울특별시,성동구,천호대로,57.89,식품제과,"6,668,830",,
5호선,답십리역,서울특별시,성동구,용답동,2906416.903,서울특별시,성동구,천호대로,40,편의점,"8,179,176",,
4호선,당고개역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,21.8,식품제과,"252,000",,
4호선,당고개역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,31.5,식품제과,"371,000",,
4호선,당고개역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,23.88,소매업,"387,000",,
4호선,당고개역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,56.3,소매업,"582,000",,
4호선,당고개역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,27.84,의류잡화,"901,870",,
4호선,당고개역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,28.01,카페,"3,353,802",,
4호선,당고개역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,상계로,311,의류잡화,"12,000,200",,
2호선,당산역,서울특별시,영등포구,당산동,3515569.136,서울특별시,영등포구,당산로,25,의류잡화,"2,575,815",,
2호선,당산역,서울특별시,영등포구,당산동,3515569.136,서울특별시,영등포구,당산로,12,식당,"2,810,000",,
2호선,당산역,서울특별시,영등포구,당산동,3515569.136,서울특별시,영등포구,당산로,26.14,식품제과,"7,312,000",,
2호선,당산역,서울특별시,영등포구,당산동,3515569.136,서울특별시,영등포구,당산로,22,의류잡화,"11,700,139",,
2호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,15.5,식품제과,"3,152,300",,
7호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,30,화장품,"3,564,294",,
7호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,39,식품제과,"4,303,187",,
7호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,39,의류잡화,"4,303,187",,
7호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,40,의류잡화,"4,413,525",,
2호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,14.93,의류잡화,"5,564,323",,
2호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,20,편의점,"5,643,800",,
2호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,15.76,식당,"5,810,000",,
2호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,14,식품제과,"7,222,000",,
7호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,22,의류잡화,"7,222,000",,
7호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,44.74,식품제과,"9,130,000",,
7호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,22,편의점,"9,200,000",,
7호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,29.51,편의점,"9,955,770",,
2호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,19.47,의류잡화,"12,925,000",,
7호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,68,의류잡화,"15,079,302",,
2호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,33,의류잡화,"15,150,000",,
2호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,14.93,의류잡화,"16,140,000",,
7호선,대림역,서울특별시,구로구,구로동,2619361.61,서울특별시,구로구,도림천로,41.1,의류잡화,"22,680,670",,
6호선,대흥역,서울특별시,마포구,대흥동,4573837.359,서울특별시,마포구,대흥로,23,의류잡화,"1,805,172",,
6호선,대흥역,서울특별시,마포구,대흥동,4573837.359,서울특별시,마포구,대흥로,43.67,화장품,"9,052,664",,
6호선,대흥역,서울특별시,마포구,대흥동,4573837.359,서울특별시,마포구,대흥로,45,편의점,"9,890,867",,
3호선,도곡역,서울특별시,강남구,도곡동,6423487.039,서울특별시,강남구,남부순환로,21.9,의류잡화,"873,400",,
3호선,도곡역,서울특별시,강남구,도곡동,6423487.039,서울특별시,강남구,남부순환로,25.04,식품제과,"1,024,800",,
3호선,도곡역,서울특별시,강남구,도곡동,6423487.039,서울특별시,강남구,남부순환로,23.18,의류잡화,"1,350,000",,
7호선,도봉산역,서울특별시,도봉구,도봉동,1577171.921,서울특별시,도봉구,도봉로,36,카페,"1,179,006",,
7호선,도봉산역,서울특별시,도봉구,도봉동,1577171.921,서울특별시,도봉구,도봉로,38,식품제과,"1,244,507",,
7호선,도봉산역,서울특별시,도봉구,도봉동,1577171.921,서울특별시,도봉구,도봉로,44,식당,"1,441,008",,
7호선,도봉산역,서울특별시,도봉구,도봉동,1577171.921,서울특별시,도봉구,도봉로,46,식품제과,"1,487,499",,
6호선,독바위역,서울특별시,은평구,불광동,2543639.934,서울특별시,은평구,불광로,26,소매업,"889,110",,
6호선,독바위역,서울특별시,은평구,불광동,2543639.934,서울특별시,은평구,불광로,26,소매업,"889,110",,
6호선,독바위역,서울특별시,은평구,불광동,2543639.934,서울특별시,은평구,불광로,33,소매업,"1,128,486",,
6호선,독바위역,서울특별시,은평구,불광동,2543639.934,서울특별시,은평구,불광로,31.3,편의점,"2,860,106",,
6호선,돌곶이역,서울특별시,성북구,석관동,2218474.272,서울특별시,성북구,화랑로,37,의류잡화,"1,762,207",,
6호선,돌곶이역,서울특별시,성북구,석관동,2218474.272,서울특별시,성북구,화랑로,15,의류잡화,"2,324,539",,
6호선,돌곶이역,서울특별시,성북구,석관동,2218474.272,서울특별시,성북구,화랑로,30,화장품,"2,757,787",,
6호선,돌곶이역,서울특별시,성북구,석관동,2218474.272,서울특별시,성북구,화랑로,22,식품제과,"2,815,275",,
6호선,돌곶이역,서울특별시,성북구,석관동,2218474.272,서울특별시,성북구,화랑로,41,카페,"3,768,975",,
6호선,돌곶이역,서울특별시,성북구,석관동,2218474.272,서울특별시,성북구,화랑로,53,의류잡화,"4,872,090",,
6호선,돌곶이역,서울특별시,성북구,석관동,2218474.272,서울특별시,성북구,화랑로,37.8,편의점,"8,738,785",,
1호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,19.84,의류잡화,"1,380,000",,
1호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,17.5,의류잡화,"1,431,300",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,19.8,의류잡화,"2,067,179",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,20,의류잡화,"2,088,060",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,20.1,식품제과,"2,098,500",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,20.36,식품제과,"2,125,645",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,19.86,의류잡화,"2,356,580",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,24.6,의류잡화,"2,568,313",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,28,카페,"3,054,428",,
1호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,11,의류잡화,"3,993,000",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,40.7,의류잡화,"4,249,202",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,40.76,의류잡화,"4,255,466",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,10,카페,"5,109,449",,
1호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,30.44,화장품,"5,418,000",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,24.47,의류잡화,"9,547,970",,
4호선,동대문역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,종로,12.5,의류잡화,"10,020,000",,
2호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,31.69,의류잡화,"1,155,400",,
2호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,62.2,의류잡화,"2,446,800",,
4호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,15,의류잡화,"3,100,000",,
2호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,12,카페,"4,625,497",,
4호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,16.68,의류잡화,"5,551,000",,
2호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,32.5,카페,"7,718,394",,
4호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,89,의류잡화,"8,100,000",,
2호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,19.5,화장품,"8,176,000",,
4호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,27.09,의류잡화,"12,776,200",,
2호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,25.7,화장품,"13,621,600",,
2호선,동대문역사문화공원역,서울특별시,중구,을지로,21319420.45,서울특별시,중구,을지로,45.64,의류잡화,"17,200,000",,
3호선,동대입구역,서울특별시,중구,장충동2가,3023523.968,서울특별시,중구,동호로,16.8,소매업,"201,000",,
3호선,동대입구역,서울특별시,중구,장충동3가,3023523.968,서울특별시,중구,동호로,17.14,소매업,"250,000",,
3호선,동대입구역,서울특별시,중구,장충동4가,3023523.968,서울특별시,중구,동호로,16.68,편의점,"328,400",,
3호선,동대입구역,서울특별시,중구,장충동5가,3023523.968,서울특별시,중구,동호로,33.3,사무실,"429,000",,
3호선,동대입구역,서울특별시,중구,장충동6가,3023523.968,서울특별시,중구,동호로,33.46,의류잡화,"513,900",,
3호선,동대입구역,서울특별시,중구,장충동7가,3023523.968,서울특별시,중구,동호로,33.7,사무실,"521,300",,
3호선,동대입구역,서울특별시,중구,장충동8가,3023523.968,서울특별시,중구,동호로,17.04,편의점,"1,320,000",,
3호선,동대입구역,서울특별시,중구,장충동9가,3023523.968,서울특별시,중구,동호로,33.37,식품제과,"1,529,500",,
6호선,동묘앞역,서울특별시,종로구,숭인동,3363101.502,서울특별시,종로구,종로,45,소매업,"1,287,795",,
6호선,동묘앞역,서울특별시,종로구,숭인동,3363101.502,서울특별시,종로구,종로,26,소매업,"1,773,057",,
6호선,동묘앞역,서울특별시,종로구,숭인동,3363101.502,서울특별시,종로구,종로,30,화장품,"2,045,835",,
6호선,동묘앞역,서울특별시,종로구,숭인동,3363101.502,서울특별시,종로구,종로,33,소매업,"2,250,418",,
6호선,동묘앞역,서울특별시,종로구,숭인동,3363101.502,서울특별시,종로구,종로,33,소매업,"2,250,418",,
6호선,동묘앞역,서울특별시,종로구,숭인동,3363101.502,서울특별시,종로구,종로,43,소매업,"2,932,363",,
6호선,동묘앞역,서울특별시,종로구,숭인동,3363101.502,서울특별시,종로구,종로,50,소매업,"3,409,725",,
1호선,동묘앞역,서울특별시,종로구,숭인동,3363101.502,서울특별시,종로구,종로,17.7,식품제과,"6,933,900",,
6호선,동묘앞역,서울특별시,종로구,숭인동,3363101.502,서울특별시,종로구,종로,48,편의점,"6,967,649",,
4호선,동작역,서울특별시,동작구,동작동,1220794.783,서울특별시,동작구,현충로,10.75,식당,"420,000",,
4호선,동작역,서울특별시,동작구,동작동,1220794.783,서울특별시,동작구,현충로,16,식품제과,"3,704,000",,
4호선,동작역,서울특별시,동작구,동작동,1220794.783,서울특별시,동작구,현충로,20,편의점,"4,925,000",,
5호선,둔촌동역,서울특별시,강동구,둔촌동,2360703.99,서울특별시,강동구,양재대로,13.5,의류잡화,"2,710,000",,
5호선,둔촌동역,서울특별시,강동구,둔촌동,2360703.99,서울특별시,강동구,양재대로,28.71,의류잡화,"3,589,154",,
5호선,둔촌동역,서울특별시,강동구,둔촌동,2360703.99,서울특별시,강동구,양재대로,29,편의점,"5,386,990",,
6호선,디지털미디어시티역,서울특별시,은평구,수색동,2360701.811,서울특별시,은평구,수색로,30,화장품,"3,381,430",,
6호선,디지털미디어시티역,서울특별시,은평구,수색동,2360701.811,서울특별시,은평구,수색로,95.86,의료,"3,461,833",,
6호선,디지털미디어시티역,서울특별시,은평구,수색동,2360701.811,서울특별시,은평구,수색로,33,소매업,"3,613,684",,
6호선,디지털미디어시티역,서울특별시,은평구,수색동,2360701.811,서울특별시,은평구,수색로,212.39,의료,"4,255,000",,
6호선,디지털미디어시티역,서울특별시,은평구,수색동,2360701.811,서울특별시,은평구,수색로,40,카페,"4,508,573",,
6호선,디지털미디어시티역,서울특별시,은평구,수색동,2360701.811,서울특별시,은평구,수색로,55,소매업,"5,113,986",,
6호선,디지털미디어시티역,서울특별시,은평구,수색동,2360701.811,서울특별시,은평구,수색로,55,소매업,"5,113,986",,
6호선,디지털미디어시티역,서울특별시,은평구,수색동,2360701.811,서울특별시,은평구,수색로,33,편의점,"6,279,857",,
6호선,디지털미디어시티역,서울특별시,은평구,수색동,2360701.811,서울특별시,은평구,수색로,81,화장품,"8,869,952",,
2호선,뚝섬역,서울특별시,성동구,성수동1가,4035113.394,서울특별시,성동구,아차산로,14.23,의류잡화,"661,700",,
2호선,뚝섬역,서울특별시,성동구,성수동2가,4035113.394,서울특별시,성동구,아차산로,21.99,소매업,"1,166,700",,
2호선,뚝섬역,서울특별시,성동구,성수동3가,4035113.394,서울특별시,성동구,아차산로,25.17,의류잡화,"2,405,887",,
2호선,뚝섬역,서울특별시,성동구,성수동4가,4035113.394,서울특별시,성동구,아차산로,31.2,편의점,"4,279,000",,
7호선,뚝섬유원지역,서울특별시,광진구,자양동,3525110.801,서울특별시,광진구,능동로,29.89,편의점,"4,399,230",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,33,식품제과,"468,350",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,33,의류잡화,"470,000",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,33,소매업,"520,000",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,33,의류잡화,"533,330",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,33,의류잡화,"650,000",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,20,식품제과,"696,329",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,31,소매업,"1,047,282",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,33,소매업,"1,165,989",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,33,소매업,"1,165,989",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,35,소매업,"1,182,416",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,35,소매업,"1,182,416",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,36,소매업,"1,216,199",,
7호선,마들역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,45,화장품,"1,487,705",,
