역명,지역(구),지역(동),지가,면적(㎡),카테고리,임대료,승객 수
태릉입구역,노원구,공릉동,1971704.187,20,의류잡화,1394724,15306872
태릉입구역,노원구,공릉동,1971704.187,20,의류잡화,1394724,15306872
태릉입구역,노원구,공릉동,1971704.187,33,의류잡화,1466447,15306872
태릉입구역,노원구,공릉동,1971704.187,39,의류잡화,1934017,15306872
태릉입구역,노원구,공릉동,1971704.187,39,의류잡화,1934017,15306872
태릉입구역,노원구,공릉동,1971704.187,45,의류잡화,3193917,15306872
태릉입구역,노원구,공릉동,1971704.187,97,의류잡화,4310464,15306872
태릉입구역,노원구,공릉동,1971704.187,59,의류잡화,8630000,19683084
태릉입구역,노원구,공릉동,1971704.187,59,의류잡화,8630000,16835549
화랑대역,노원구,공릉동,1971704.187,30,의류잡화,2200181,36008642
태릉입구역,노원구,공릉동,1971704.187,39,카페,1934017,15306872
태릉입구역,노원구,공릉동,1971704.187,31,카페,2052930,15306872
화랑대역,노원구,공릉동,1971704.187,35,카페,2325056,36008642
공릉역,노원구,공릉동,1971704.187,28.91,편의점,6716380,9447024
태릉입구역,노원구,공릉동,1971704.187,37.14,편의점,7933860,15306872
화랑대역,노원구,공릉동,1971704.187,30,편의점,7478862,36008642
공릉역,노원구,공릉동,1971704.187,40,화장품,3074591,9447024
공릉역,노원구,공릉동,1971704.187,29.42,화장품,9509157,9447024
태릉입구역,노원구,공릉동,1971704.187,38,화장품,1884427,15306872
화랑대역,노원구,공릉동,1971704.187,50,화장품,3666969,36008642
화랑대역,노원구,공릉동,1971704.187,34.6,화장품,10609653,36008642
노원역,노원구,상계동,2248616.726,52,사무실,541660,8343060
마들역,노원구,상계동,2248616.726,534.92,사무실,3281667,12995026
당고개역,노원구,상계동,2248616.726,23.88,소매업,387000,14535273
당고개역,노원구,상계동,2248616.726,56.3,소매업,582000,14535273
마들역,노원구,상계동,2248616.726,33,소매업,520000,7197212
마들역,노원구,상계동,2248616.726,31,소매업,1047282,10393171
마들역,노원구,상계동,2248616.726,33,소매업,1165989,10393171
마들역,노원구,상계동,2248616.726,33,소매업,1165989,10393171
마들역,노원구,상계동,2248616.726,35,소매업,1182416,10393171
마들역,노원구,상계동,2248616.726,35,소매업,1182416,10393171
마들역,노원구,상계동,2248616.726,36,소매업,1216199,10393171
마들역,노원구,상계동,2248616.726,45,소매업,1520249,12995026
상계역,노원구,상계동,2248616.726,100,소매업,7410300,53081616
수락산역,노원구,상계동,2248616.726,100,소매업,3460981,36949618
노원역,노원구,상계동,2248616.726,17,식당,2349954,8343060
노원역,노원구,상계동,2248616.726,36.4,식품제과,27943265,10077851
당고개역,노원구,상계동,2248616.726,21.8,식품제과,252000,14535273
당고개역,노원구,상계동,2248616.726,31.5,식품제과,371000,14535273
마들역,노원구,상계동,2248616.726,33,식품제과,468350,2296668
마들역,노원구,상계동,2248616.726,20,식품제과,696329,10393171
마들역,노원구,상계동,2248616.726,45,식품제과,1487705,10393171
상계역,노원구,상계동,2248616.726,26.2,식품제과,1450100,53081616
수락산역,노원구,상계동,2248616.726,44,식품제과,1609201,36949618
노원역,노원구,상계동,2248616.726,14.91,의류잡화,559380,8343060
노원역,노원구,상계동,2248616.726,24,의류잡화,3382050,8343060
당고개역,노원구,상계동,2248616.726,27.84,의류잡화,901870,14535273
당고개역,노원구,상계동,2248616.726,311,의류잡화,12000200,14535273
마들역,노원구,상계동,2248616.726,33,의류잡화,470000,2296668
마들역,노원구,상계동,2248616.726,33,의류잡화,533330,7197212
마들역,노원구,상계동,2248616.726,33,의류잡화,650000,7197212
마들역,노원구,상계동,2248616.726,39,의류잡화,2500000,12995026
상계역,노원구,상계동,2248616.726,21.5,의류잡화,2050000,53081616
상계역,노원구,상계동,2248616.726,21.5,의류잡화,2359300,53081616
수락산역,노원구,상계동,2248616.726,28,의류잡화,1102142,36949618
수락산역,노원구,상계동,2248616.726,30,의류잡화,1180866,36949618
당고개역,노원구,상계동,2248616.726,28.01,카페,3353802,14535273
상계역,노원구,상계동,2248616.726,32.16,카페,5678722,53081616
노원역,노원구,상계동,2248616.726,55.15,편의점,17204550,10077851
마들역,노원구,상계동,2248616.726,33.11,편의점,3423530,12995026
수락산역,노원구,상계동,2248616.726,37.88,편의점,7021080,36949618
노원역,노원구,상계동,2248616.726,37,화장품,4032817,10077851
노원역,노원구,상계동,2248616.726,40,화장품,4359803,10077851
마들역,노원구,상계동,2248616.726,45,화장품,1487705,10393171
수락산역,노원구,상계동,2248616.726,43,화장품,1572628,36949618
수락산역,노원구,상계동,2248616.726,44,화장품,1609201,36949618
수락산역,노원구,상계동,2248616.726,40.08,화장품,2100000,36949618
석계역,노원구,월계동,1632532.3,17,소매업,547971,9819776
석계역,노원구,월계동,1632532.3,17,소매업,547971,9819776
석계역,노원구,월계동,1632532.3,17,소매업,547971,9819776
석계역,노원구,월계동,1632532.3,33,소매업,1063709,9819776
석계역,노원구,월계동,1632532.3,30,소매업,1611573,9819776
석계역,노원구,월계동,1632532.3,63,소매업,2276340,9819776
석계역,노원구,월계동,1632532.3,64,소매업,2312473,12634977
석계역,노원구,월계동,1632532.3,66,소매업,3545460,12634977
석계역,노원구,월계동,1632532.3,110,소매업,8171014,38444666
석계역,노원구,월계동,1632532.3,72,식품제과,2439836,12634977
석계역,노원구,월계동,1632532.3,25.7,식품제과,4900302,38444666
석계역,노원구,월계동,1632532.3,33,의류잡화,2591581,12634977
석계역,노원구,월계동,1632532.3,49,의류잡화,3848104,12634977
석계역,노원구,월계동,1632532.3,29,카페,934775,9819776
석계역,노원구,월계동,1632532.3,41,카페,3045560,12634977
석계역,노원구,월계동,1632532.3,41,카페,3045560,12634977
석계역,노원구,월계동,1632532.3,58,편의점,16162081,38444666
석계역,노원구,월계동,1632532.3,33,화장품,2591581,12634977
중계역,노원구,중계동,1726513.407,17,식품제과,1447206,31159274
중계역,노원구,중계동,1726513.407,34,의류잡화,2002203,31159274
중계역,노원구,중계동,1726513.407,59,의류잡화,3334216,31159274
중계역,노원구,중계동,1726513.407,30.6,의류잡화,3386837,31159274
중계역,노원구,중계동,1726513.407,30,카페,1766650,31159274
중계역,노원구,중계동,1726513.407,50,카페,2851435,31159274
중계역,노원구,중계동,1726513.407,32.91,편의점,8448000,43738113
중계역,노원구,중계동,1726513.407,41,화장품,2316997,31159274
중계역,노원구,중계동,1726513.407,41,화장품,2414421,31159274
하계역,노원구,하계동,1546004.559,70,소매업,5677041,16835549
하계역,노원구,하계동,1546004.559,33,식품제과,2730869,16835549
하계역,노원구,하계동,1546004.559,55.01,식품제과,5790000,16835549
하계역,노원구,하계동,1546004.559,26,의류잡화,2108615,16835549
하계역,노원구,하계동,1546004.559,32,의류잡화,2469591,16835549
하계역,노원구,하계동,1546004.559,32,의류잡화,2469591,16835549
하계역,노원구,하계동,1546004.559,33,의류잡화,2546765,16835549
하계역,노원구,하계동,1546004.559,40.8,편의점,12512500,16835549
하계역,노원구,하계동,1546004.559,32,화장품,2469591,16835549
하계역,노원구,하계동,1546004.559,47,화장품,3816584,16835549
하계역,노원구,하계동,1546004.559,36.57,화장품,11386148,16835549
도봉산역,도봉구,도봉동,1577171.921,44,식당,1441008,29796363
도봉산역,도봉구,도봉동,1577171.921,38,식품제과,1244507,29796363
도봉산역,도봉구,도봉동,1577171.921,46,식품제과,1487499,29796363
도봉산역,도봉구,도봉동,1577171.921,36,카페,1179006,29796363
쌍문역,도봉구,창동,2229813.359,22.65,식당,4839500,11597091
쌍문역,도봉구,창동,2229813.359,21,식품제과,5513000,11597091
창동역,도봉구,창동,2229813.359,23,식품제과,5550000,12196007
쌍문역,도봉구,창동,2229813.359,18.48,의류잡화,805070,24282489
쌍문역,도봉구,창동,2229813.359,20.4,의류잡화,1222397,24282489
쌍문역,도봉구,창동,2229813.359,16.55,의류잡화,1616105,11597091
쌍문역,도봉구,창동,2229813.359,25.5,의류잡화,1650000,11597091
쌍문역,도봉구,창동,2229813.359,25,의류잡화,1666600,11597091
쌍문역,도봉구,창동,2229813.359,25,의류잡화,2002000,11597091
쌍문역,도봉구,창동,2229813.359,20.5,의류잡화,2040300,11597091
쌍문역,도봉구,창동,2229813.359,20.4,의류잡화,2550000,11597091
쌍문역,도봉구,창동,2229813.359,41,의류잡화,2801000,11597091
쌍문역,도봉구,창동,2229813.359,20,의류잡화,5107700,11597091
창동역,도봉구,창동,2229813.359,11,의류잡화,5139200,12196007
창동역,도봉구,창동,2229813.359,58.5,의류잡화,8240100,12196007
쌍문역,도봉구,창동,2229813.359,21,카페,2347810,11597091
쌍문역,도봉구,창동,2229813.359,20.95,화장품,6651877,7122856
장한평역,동대문구,장안동,2930447.85,29.8,식품제과,4766083,75844902
장한평역,동대문구,장안동,2930447.85,31.9,의류잡화,3000300,19438416
장한평역,동대문구,장안동,2930447.85,31.98,의류잡화,3022000,19438416
장한평역,동대문구,장안동,2930447.85,24.5,의류잡화,4130000,75844902
장한평역,동대문구,장안동,2930447.85,52.8,편의점,11054529,75844902
장한평역,동대문구,장안동,2930447.85,35.62,화장품,9500160,75844902
청량리역,동대문구,전농동,2834303.313,11,카페,3934400,7536245
제기동역,동대문구,제기동,2880702.196,10.54,식품제과,791990,75844902
제기동역,동대문구,제기동,2880702.196,10.54,의류잡화,734550,75844902
제기동역,동대문구,제기동,2880702.196,19.3,의류잡화,5518871,75844902
제기동역,동대문구,제기동,2880702.196,42.72,의류잡화,6603344,75844902
신대방삼거리역,동작구,대방동,2944496.107,43,사무실,3123044,3896951
신대방삼거리역,동작구,대방동,2944496.107,43,사무실,3123044,12022764
신대방삼거리역,동작구,대방동,2944496.107,49,사무실,3558818,11242252
보라매역,동작구,대방동,2944496.107,32,식품제과,3755629,4694450
신대방삼거리역,동작구,대방동,2944496.107,42,식품제과,3497347,11242252
신대방삼거리역,동작구,대방동,2944496.107,42,식품제과,3497347,11242252
신대방삼거리역,동작구,대방동,2944496.107,61,식품제과,4575313,11242252
보라매역,동작구,대방동,2944496.107,39,의류잡화,4460326,4694450
신대방삼거리역,동작구,대방동,2944496.107,55,의류잡화,5040118,11242252
보라매역,동작구,대방동,2944496.107,27.58,편의점,5673250,4694450
신대방삼거리역,동작구,대방동,2944496.107,51.49,편의점,11169180,11242252
보라매역,동작구,대방동,2944496.107,38,화장품,4345959,4694450
신대방삼거리역,동작구,대방동,2944496.107,27,화장품,1960981,28142382
신대방삼거리역,동작구,대방동,2944496.107,42,화장품,3497347,12022764
동작역,동작구,동작동,1220794.783,10.75,식당,420000,33029923
동작역,동작구,동작동,1220794.783,16,식품제과,3704000,33029923
동작역,동작구,동작동,1220794.783,20,편의점,4925000,8957089
총신대입구역,동작구,사당동,3136414.651,16.3,사무실,171000,7536245
사당역,동작구,사당동,3136414.651,13.5,소매업,1701472,9313472
사당역,동작구,사당동,3136414.651,15.5,소매업,2685100,18777922
사당역,동작구,사당동,3136414.651,33.8,소매업,5673300,11627376
사당역,동작구,사당동,3136414.651,29.4,소매업,6938962,53081616
사당역,동작구,사당동,3136414.651,60,소매업,8033100,53081616
이수역,동작구,사당동,3136414.651,27,소매업,8873231,12873123
이수역,동작구,사당동,3136414.651,45,소매업,17010978,36047023
총신대입구역,동작구,사당동,3136414.651,11,소매업,810000,21972523
총신대입구역,동작구,사당동,3136414.651,32.6,소매업,3540000,2447913
총신대입구역,동작구,사당동,3136414.651,31.9,소매업,4276900,2447913
총신대입구역,동작구,사당동,3136414.651,36.34,소매업,9279400,6221958
사당역,동작구,사당동,3136414.651,12.84,식당,8196400,53081616
이수역,동작구,사당동,3136414.651,51,식당,14689848,36047023
남성역,동작구,사당동,3136414.651,26,식품제과,2874164,21664346
사당역,동작구,사당동,3136414.651,20,식품제과,2520699,18777922
사당역,동작구,사당동,3136414.651,15.3,식품제과,4500000,18777922
사당역,동작구,사당동,3136414.651,31,식품제과,6217300,11627376
사당역,동작구,사당동,3136414.651,14.96,식품제과,8025200,53081616
이수역,동작구,사당동,3136414.651,27.22,식품제과,4545570,12873123
이수역,동작구,사당동,3136414.651,23,식품제과,8851329,12873123
총신대입구역,동작구,사당동,3136414.651,16.3,식품제과,1750000,21972523
총신대입구역,동작구,사당동,3136414.651,31.4,식품제과,3335300,2447913
총신대입구역,동작구,사당동,3136414.651,12.32,식품제과,5512000,2447913
남성역,동작구,사당동,3136414.651,50,의류잡화,5310281,21664346
사당역,동작구,사당동,3136414.651,11.45,의류잡화,922680,6891397
사당역,동작구,사당동,3136414.651,10,의류잡화,1260350,9313472
사당역,동작구,사당동,3136414.651,12.75,의류잡화,1606946,9313472
사당역,동작구,사당동,3136414.651,15,의류잡화,1890525,3549971
사당역,동작구,사당동,3136414.651,31,의류잡화,2877573,18777922
사당역,동작구,사당동,3136414.651,23.1,의류잡화,2911408,18777922
사당역,동작구,사당동,3136414.651,15.5,의류잡화,3567700,18777922
사당역,동작구,사당동,3136414.651,22,의류잡화,3710000,18777922
사당역,동작구,사당동,3136414.651,30.7,의류잡화,3716600,18777922
사당역,동작구,사당동,3136414.651,30.2,의류잡화,4288400,18777922
사당역,동작구,사당동,3136414.651,25.8,의류잡화,4500000,18777922
사당역,동작구,사당동,3136414.651,30.7,의류잡화,4510000,11627376
사당역,동작구,사당동,3136414.651,30.7,의류잡화,4533800,11627376
사당역,동작구,사당동,3136414.651,30.7,의류잡화,4570159,11627376
사당역,동작구,사당동,3136414.651,22,의류잡화,6020000,11627376
사당역,동작구,사당동,3136414.651,20.2,의류잡화,6091880,11627376
사당역,동작구,사당동,3136414.651,92.1,의류잡화,9300000,53081616
사당역,동작구,사당동,3136414.651,93,의류잡화,9501000,53081616
사당역,동작구,사당동,3136414.651,62.6,의류잡화,12800200,53081616
사당역,동작구,사당동,3136414.651,65.5,의류잡화,17123210,53081616
사당역,동작구,사당동,3136414.651,88,의류잡화,22032375,53081616
사당역,동작구,사당동,3136414.651,861,의류잡화,68407100,53081616
사당역,동작구,사당동,3136414.651,408,의류잡화,81712900,53081616
이수역,동작구,사당동,3136414.651,24.01,의류잡화,8900000,12873123
이수역,동작구,사당동,3136414.651,25,의류잡화,13229211,12873123
이수역,동작구,사당동,3136414.651,35,의류잡화,13469414,36047023
이수역,동작구,사당동,3136414.651,45,의류잡화,17010978,36047023
이수역,동작구,사당동,3136414.651,35,의류잡화,18520896,36047023
이수역,동작구,사당동,3136414.651,64,의류잡화,33866781,36047023
총신대입구역,동작구,사당동,3136414.651,12.63,의류잡화,411690,7536245
총신대입구역,동작구,사당동,3136414.651,16.3,의류잡화,1805000,21972523
남성역,동작구,사당동,3136414.651,15,카페,1593084,21452951
사당역,동작구,사당동,3136414.651,30.7,카페,3640207,18777922
사당역,동작구,사당동,3136414.651,24.8,카페,8399436,53081616
사당역,동작구,사당동,3136414.651,23,카페,20161146,53081616
이수역,동작구,사당동,3136414.651,51,카페,14689848,36047023
총신대입구역,동작구,사당동,3136414.651,21.4,카페,3440245,2447913
남성역,동작구,사당동,3136414.651,45.25,편의점,8496620,11994675
사당역,동작구,사당동,3136414.651,12.75,편의점,1606946,9313472
사당역,동작구,사당동,3136414.651,20.5,편의점,11830200,53081616
이수역,동작구,사당동,3136414.651,54.05,편의점,11355960,12873123
남성역,동작구,사당동,3136414.651,21,화장품,2321440,5243865
남성역,동작구,사당동,3136414.651,45,화장품,4974514,21664346
사당역,동작구,사당동,3136414.651,15,화장품,1890525,7782766
사당역,동작구,사당동,3136414.651,30.7,화장품,4466000,18777922
사당역,동작구,사당동,3136414.651,62,화장품,10256200,53081616
사당역,동작구,사당동,3136414.651,26.4,화장품,12034000,53081616
사당역,동작구,사당동,3136414.651,57.72,화장품,33952646,53081616
이수역,동작구,사당동,3136414.651,74,화장품,21498166,36047023
총신대입구역,동작구,사당동,3136414.651,25.06,화장품,12319353,6221958
숭실대입구역,동작구,상도동,2661515.726,116,사무실,1127100,6695082
숭실대입구역,동작구,상도동,2661515.726,42,소매업,1300000,6695082
상도역,동작구,상도동,2661515.726,25.2,식품제과,3517000,53081616
숭실대입구역,동작구,상도동,2661515.726,22.02,식품제과,2762795,3975113
장승배기역,동작구,상도동,2661515.726,60,식품제과,5758659,12170014
상도역,동작구,상도동,2661515.726,26,의류잡화,2678076,53081616
상도역,동작구,상도동,2661515.726,50,의류잡화,4747226,53081616
숭실대입구역,동작구,상도동,2661515.726,28,의류잡화,2473310,6695082
숭실대입구역,동작구,상도동,2661515.726,35.7,의류잡화,3000000,10048777
장승배기역,동작구,상도동,2661515.726,40,의류잡화,3764720,6848450
장승배기역,동작구,상도동,2661515.726,38,의류잡화,3996555,12170014
상도역,동작구,상도동,2661515.726,112.57,편의점,18103470,53081616
숭실대입구역,동작구,상도동,2661515.726,39.29,편의점,9413140,10048777
장승배기역,동작구,상도동,2661515.726,36.18,편의점,7052210,12170014
상도역,동작구,상도동,2661515.726,34,화장품,3228114,53081616
숭실대입구역,동작구,상도동,2661515.726,30,화장품,2649975,3975113
장승배기역,동작구,상도동,2661515.726,40,화장품,4206900,12170014
장승배기역,동작구,상도동,2661515.726,40,화장품,4206900,12170014
장승배기역,동작구,상도동,2661515.726,54,화장품,5082373,12170014
신도림역,동작구,신대방동,2816656.399,22.5,식품제과,4641400,35557058
신도림역,동작구,신대방동,2816656.399,44.6,식품제과,7512000,35557058
신대방역,동작구,신대방동,2816656.399,24.9,의류잡화,4833300,11242252
신대방역,동작구,신대방동,2816656.399,240.3,의류잡화,25547700,35557058
신도림역,동작구,신대방동,2816656.399,27.4,의류잡화,4231383,35557058
신도림역,동작구,신대방동,2816656.399,22.5,의류잡화,5652200,35557058
신도림역,동작구,신대방동,2816656.399,85.5,의류잡화,33300000,4650208
신도림역,동작구,신대방동,2816656.399,12,카페,7891508,35557058
신도림역,동작구,신대방동,2816656.399,25,편의점,13213100,35557058
신도림역,동작구,신대방동,2816656.399,24.13,화장품,13500000,35557058
공덕역,마포구,공덕동,4338831.797,13.6,소매업,865728,23193457
공덕역,마포구,공덕동,4338831.797,32,소매업,1270000,23193457
공덕역,마포구,공덕동,4338831.797,32,소매업,1350000,23193457
공덕역,마포구,공덕동,4338831.797,28.5,소매업,1586667,23193457
공덕역,마포구,공덕동,4338831.797,37,소매업,1654000,23193457
공덕역,마포구,공덕동,4338831.797,32,소매업,3152770,23193457
공덕역,마포구,공덕동,4338831.797,33.71,소매업,4257000,23193457
공덕역,마포구,공덕동,4338831.797,66,소매업,4950339,23193457
공덕역,마포구,공덕동,4338831.797,22,식당,3817278,23193457
공덕역,마포구,공덕동,4338831.797,26,식품제과,2255664,23193457
공덕역,마포구,공덕동,4338831.797,26,식품제과,2255664,23193457
공덕역,마포구,공덕동,4338831.797,32,식품제과,2400164,23193457
공덕역,마포구,공덕동,4338831.797,165,식품제과,15963063,23193457
공덕역,마포구,공덕동,4338831.797,28.6,의류잡화,2056481,23193457
공덕역,마포구,공덕동,4338831.797,28.7,의류잡화,2063667,23193457
공덕역,마포구,공덕동,4338831.797,41.58,의류잡화,3511500,23193457
공덕역,마포구,공덕동,4338831.797,48,의류잡화,3600246,23193457
공덕역,마포구,공덕동,4338831.797,28.2,의류잡화,4366121,23193457
공덕역,마포구,공덕동,4338831.797,60,의류잡화,4500308,23193457
공덕역,마포구,공덕동,4338831.797,30,의류잡화,4810580,23193457
공덕역,마포구,공덕동,4338831.797,27,의류잡화,5120000,23193457
공덕역,마포구,공덕동,4338831.797,32,의류잡화,5131210,23193457
공덕역,마포구,공덕동,4338831.797,32,의류잡화,5131210,23193457
공덕역,마포구,공덕동,4338831.797,32.2,의류잡화,5163273,23193457
공덕역,마포구,공덕동,4338831.797,36,의류잡화,7269700,23193457
공덕역,마포구,공덕동,4338831.797,47.3,의류잡화,7453288,23193457
공덕역,마포구,공덕동,4338831.797,48.5,의류잡화,7642349,23193457
공덕역,마포구,공덕동,4338831.797,37,의류잡화,8022000,23193457
공덕역,마포구,공덕동,4338831.797,70.3,의류잡화,10109706,23193457
공덕역,마포구,공덕동,4338831.797,112,의류잡화,10835534,23193457
공덕역,마포구,공덕동,4338831.797,34.9,편의점,7008188,23193457
공덕역,마포구,공덕동,4338831.797,39.4,편의점,17509209,23193457
공덕역,마포구,공덕동,4338831.797,30,화장품,5205379,23193457
공덕역,마포구,공덕동,4338831.797,24,화장품,7500000,23193457
신촌역,마포구,노고산동,5640615.456,13.2,식당,12000200,50621572
신촌역,마포구,노고산동,5640615.456,9.8,의류잡화,8100200,50621572
신촌역,마포구,노고산동,5640615.456,21,의류잡화,9500200,50621572
신촌역,마포구,노고산동,5640615.456,32,의류잡화,18300200,50621572
신촌역,마포구,노고산동,5640615.456,30.17,의류잡화,19000000,24282489
신촌역,마포구,노고산동,5640615.456,18,카페,20472215,24282489
신촌역,마포구,노고산동,5640615.456,44.42,편의점,18581100,50621572
신촌역,마포구,노고산동,5640615.456,33,화장품,43165260,24282489
대흥역,마포구,대흥동,4573837.359,23,의류잡화,1805172,16503458
대흥역,마포구,대흥동,4573837.359,45,편의점,9890867,29796363
대흥역,마포구,대흥동,4573837.359,43.67,화장품,9052664,29796363
마포역,마포구,도화동,5353863.504,41.13,소매업,2638880,8549444
마포역,마포구,도화동,5353863.504,46.6,식품제과,2582786,8549444
마포역,마포구,도화동,5353863.504,29,편의점,5945871,8549444
마포역,마포구,도화동,5353863.504,17.43,화장품,4250000,8549444
홍대입구역,마포구,동교동,6923444.206,31,소매업,12083300,36008642
홍대입구역,마포구,동교동,6923444.206,33,식품제과,4551486,8831754
홍대입구역,마포구,동교동,6923444.206,17.11,의류잡화,2359876,6502064
홍대입구역,마포구,동교동,6923444.206,23.1,의류잡화,3186040,11935048
홍대입구역,마포구,동교동,6923444.206,28.02,의류잡화,3864625,11935048
홍대입구역,마포구,동교동,6923444.206,32.73,의류잡화,4514246,8831754
홍대입구역,마포구,동교동,6923444.206,34.76,의류잡화,4794232,8831754
홍대입구역,마포구,동교동,6923444.206,12,화장품,7833710,36008642
망원역,마포구,망원동,3874948.052,39,식품제과,3343440,8549444
망원역,마포구,망원동,3874948.052,50,의류잡화,4286462,8549444
망원역,마포구,망원동,3874948.052,28,편의점,7733234,8549444
망원역,마포구,망원동,3874948.052,29,화장품,2486148,8549444
상수역,마포구,상수동,4997464.371,29,소매업,2725594,8748623
상수역,마포구,상수동,4997464.371,33,식품제과,3478200,8748623
상수역,마포구,상수동,4997464.371,33,의류잡화,3478200,8748623
상수역,마포구,상수동,4997464.371,41,의류잡화,3853426,8748623
상수역,마포구,상수동,4997464.371,35,편의점,10415664,8748623
상수역,마포구,상수동,4997464.371,38,화장품,3571468,8748623
상수역,마포구,상수동,4997464.371,38,화장품,3957296,8748623
합정역,마포구,서교동,6453438.315,75,소매업,6741164,15786880
합정역,마포구,서교동,6453438.315,11.7,식당,1823529,14256053
합정역,마포구,서교동,6453438.315,13.69,식당,4210000,14256053
합정역,마포구,서교동,6453438.315,17.6,식당,6137300,15786880
합정역,마포구,서교동,6453438.315,27.49,식품제과,1669170,14256053
합정역,마포구,서교동,6453438.315,38.16,식품제과,5073604,15786880
합정역,마포구,서교동,6453438.315,58,식품제과,6766992,15786880
합정역,마포구,서교동,6453438.315,60,식품제과,6947262,15786880
합정역,마포구,서교동,6453438.315,15.8,식품제과,13110000,2063068
합정역,마포구,서교동,6453438.315,42.23,의류잡화,2564170,14256053
합정역,마포구,서교동,6453438.315,13.69,의류잡화,3167200,14256053
합정역,마포구,서교동,6453438.315,13.65,의류잡화,3270000,14256053
합정역,마포구,서교동,6453438.315,60.05,의류잡화,3646187,14256053
